"","comparison.shop","bills.on.time","monthly.expense.record","within.budget","credit.infull","maxout.creditcard","minimum.on.loan","maintain.emergency.fund","save.money.paycheck","save.longterm.goal","save.retirement","bought.stock","health.insurance","property.insurance","life.insurance","smartphone.warenty","OverallFMS","FMS_F1.saving","FMS_F2.insurance","FMS_F3.budget","FMS_F4.credit","IPAddress","vape","smoke","alcohol","alcohol.age","caffeine","marijuana","gamble","smoke.age","passed.out.from.drinking","register.vote","attention.to.politics","senate","donate.campaign","music.tax","green.tax","ideology","vote","vote.early","arrested","speedingtickets","caraccident","wealth.comparison","sustain.self","income.saved.percent","creditcard.late","payday.lending","sustainable.goods","actual.saved","actual.debt","prescription","fastfood","dentalstatus","exercise","vaccination","washinghands","television","high.adreneline","physical.fight","luxurygoods","shopping.anxiety","check.online","had.sex","sex.age","adultry","multple.partners","inebriated.sex","age","marital.status","have.children","politcal.affiliation","age.firstchild","weight","employmentstatus","hoseholdincome","expected.householdincome","english.native","Minutes_to_Complete","bmi","SingleParent","bat.ball","widgets","lilypads","CRT","fighter","political.knowledge","electronic.smoker","smoker","never.smoked","never.drank","drinker","marijuana.user","gambler","internet.user","speedingticket.had","car.accident.had","gender","othergender","No.Sex.Answer","Single","Married","Widowed","Divorced","Separated","Democrat","Republican","Independent","Other.Political.Party","No.Political.Party","Employed","Self.Employed","Seeking.Work","Not.Seeking.Work","Homemaker","Student","Military","Retired","Unable.to.Work","white","black","asian","hispanic","ss.beta","ss.delta","tds.beta","tds.delta","sl.beta","sl.delta","tdl.beta","tdl.delta","ssp.consistent","ssp.indifference","ssf.consistent","ssf.indifference","slf.consistent","slf.indifference","slp.consistent","slp.indifference","tdsp.consistent","tdsp.indifference","tdlp.consistent","tdlp.indifference","tdsf.consistent","tdsf.indifference","tdlf.consistent","tdlf.indifference","average","ssp.indifference.consistent","ssf.indifference.consistent","slf.indifference.consistent","slp.indifference.consistent","tdsp.indifference.consistent","tdlp.indifference.consistent","tdsf.indifference.consistent","tdlf.indifference.consistent","average.consistent","ssp.k","ssp.exponential","ssf.k","ssf.exponential","slf.k","slf.exponential","slp.k","slp.exponential","tdsp.k","tdsp.exponential","tdlp.k","tdlp.exponential","tdsf.k","tdsf.exponential","tdlf.k","tdlf.exponential","avg.exponential","avg.k","Patience","s.Patience","td.Patience","Confused","nostalgic","interested","happy","alert","stressed","pleasant","irritable","hostile","depressed","passive","jittery","upset","active","at.ease","afraid","wistful","enthusiastic","sad","guilty","distressed","proud","quiet","attentive","strong","amazed","lonely","excited","relaxed","elated","worried","inspired","thankful","terrified","ashamed","gloomy","determined","drowsy","irritated","scared","shy","powerful","nervous","Emo_Neg","Emo_Pos","Emo_EBDMS","Emo_LR","Emo_SHPS","F_fear","F_hostile","F_guilt","F_sad","F_jovial","F_assured","F_attentive","F_shy","F_fatigue","F_serene","F_surprise","F_power","F_gratitude","F_nostalgia","F_anxiety","F_pride","F_depressed","F_stressed","F_anger","F_happy","F_fearful","F_disgust"
"53",4,4,2,4,4,5,4,3,3,4,3,1,3,3,1,0,3,2.8,2.33333333333333,3.5,4.33333333333333,"71.168.192.210",1,1,3,15,1,2,1,NA,3,2,1,2,2,2,1,0.33,NA,NA,2,0,0,3,4,39,1,2,2,6,2,2,1,1,5,2,98,3,1,4,2,2,2,1,2,1,1,1,28,1,2,5,NA,155,1,3,3,1,21.95,22.2399379492637,0,0,1,1,2,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.11111111111111,0.818188823000027,1,0.926699064008951,1,0.926699064008951,1.21052631578947,0.926699064008951,1,0.633333333333333,1,0.3,1,0.633333333333333,1,0.633333333333333,1,0.633333333333333,1,0.766666666666667,1,0.633333333333333,1,0.633333333333333,0.804166666666667,0.633333333333333,0.3,0.633333333333333,0.633333333333333,0.633333333333333,0.766666666666667,0.633333333333333,0.633333333333333,0.608333333333333,0.0964912280701754,0.0790989640951454,0.636363636363636,0.18767321898012,0.106796116504854,0.0674271287841435,0.0964912280701754,0.0790989640951454,0.0964912280701754,0.0790989640951454,0.0507246376811594,0.0452790266829615,0.106796116504854,0.0674271287841435,0.106796116504854,0.0674271287841435,0.0840663155376185,0.162118788471236,0.6015625,0.2734375,0.328125,0,1,2,2,3,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,3,2,1,1,2,2,2,2,1,1,1,1,2,3,2,1,1,1,1,1,1.2,2,23,22,46,1.222403939,0.997785466,1.135381052,1.265559759,1.676399597,1.582553356,2.947992756,1.092016402,2.02150587,1.861138659,1.103287586,1.311507915,1.378999002,1.170633479,2.753570486,1.488861041,1.40674558,2,1.128730591,2.082185653,1.041962937,1.032369243
"54",4,4,2,2,3,5,5,1,1,1,1,1,1,5,1,0,2.3125,1,2.33333333333333,3,4.33333333333333,"71.238.72.79",1,5,3,17,2,1,1,16,0,1,3,3,2,1,1,-0.33,1,2,2,0,0,4,1,0,1,2,2,1,5,1,1,1,2,2,86,3,1,0,1,1,5,1,2,2,2,1,33,1,2,1,NA,130,1,2,2,1,15.6666666666667,21.6328924965542,0,1,1,1,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.931034482758621,0.994365674076519,0.6,0.890898718140339,1,0.98259319385269,1,0.84601599059335,1,0.9,1,0.966666666666667,1,0.9,1,0.9,1,0.3,1,0.366666666666667,1,0.5,1,0.366666666666667,0.825,0.9,0.966666666666667,0.9,0.9,0.3,0.366666666666667,0.5,0.366666666666667,0.65,0.0185185185185185,0.0177151706893666,0.00578034682080925,0.00485482547267591,0.0188679245283019,0.0151653465554913,0.0185185185185185,0.0177151706893666,0.388888888888889,0.222211758324114,0.287878787878788,0.18201075525612,0.2,0.104089513673812,0.404255319148936,0.154109294293947,0.0897339793693616,0.167838538037845,0.640625,0.4453125,0.1953125,0,2,5,4,5,1,5,1,1,1,3,1,1,2,4,1,1,4,1,1,1,4,1,5,5,2,1,3,5,4,1,3,5,1,1,1,5,1,1,1,1,4,1,1,4.1,19,31,54,1.004353939,1.008025466,1.033351052,1.089209759,3.638189597,3.577223356,4.777622756,1.095646402,1.19866587,4.513868659,1.726977586,3.331947915,4.644899002,1.771713479,1.343960486,2.790971041,1.11987558,1,1.081340591,4.319035653,1.012622937,0.998079243
"55",4,4,4,4,1,4,2,4,3,3,2,1,5,4,1,3,3.0625,2.6,3.33333333333333,4,2.33333333333333,"71.241.142.158",7,5,3,13,5,2,2,13,0,2,1,3,2,2,2,-0.33,NA,NA,1,0,0,5,2,6,1,2,2,2,4,1,1,1,5,2,85,3,1,3,1,1,1,1,2,2,2,1,56,2,1,1,18,139,1,2,2,1,15.4333333333333,23.1305542847772,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.03413793103448,0.994365674076519,NA,NA,1,0.994365674076519,NA,NA,1,0.999666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,0,0.000333333333333333,0,3.33333333333333e-05,0,0.000333333333333333,0,3.33333333333333e-05,0.493775,0.999666666666667,0.966666666666667,0.966666666666667,0.966666666666667,NA,NA,NA,NA,NA,5.55740802489806e-05,5.55663606260914e-05,0.00578034682080925,0.00485482547267591,0.00578034682080925,0.00485482547267591,0.00574712643678161,0.00566625143080657,NA,NA,NA,NA,NA,NA,NA,NA,0.00385786718419612,0.00434084853966227,0.9453125,0.4765625,0.46875,1,1,4,3,4,3,4,1,1,1,1,1,1,3,4,1,1,3,1,1,1,3,4,4,3,2,2,2,4,1,1,3,3,1,1,2,3,1,1,1,1,1,1,1,3.2,33,23,53,1.004353939,1.004965466,1.089301052,1.547649759,2.608049597,2.316463356,3.580032756,1.104316402,1.23604587,3.984568659,1.588957586,1.668327915,3.041289002,1.127083479,1.740480486,1.994591041,1.18500558,3,1.140230591,3.495865653,1.007762937,0.998079243
"56",5,5,5,5,5,5,4,5,3,3,5,2,5,5,2,0,4,3.6,4,5,4.66666666666667,"71.70.139.173",6,7,2,14,5,1,1,12,7,2,1,2,2,1,1,-1,NA,NA,2,0,1,5,2,10,1,2,1,3,8,1,1,1,2,2,100,4,1,2,1,1,3,1,1,2,2,2,32,2,1,5,17,225,2,5,5,1,15.15,29.6848426310852,0,1,1,0,2,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.578947368421052,0.926699064008951,NA,NA,0.44,0.9700701154458,NA,NA,1,0.366666666666667,1,0.633333333333333,1,0.833333333333333,1,0.366666666666667,0,0.000333333333333333,0,3.33333333333333e-05,1,0.000333333333333333,1,0.633333333333333,0.552127083333333,0.366666666666667,0.633333333333333,0.833333333333333,0.366666666666667,NA,NA,0.000333333333333333,0.633333333333333,NA,0.287878787878788,0.18201075525612,0.106796116504854,0.0674271287841435,0.0344827586206897,0.0263880962570395,0.287878787878788,0.18201075525612,NA,NA,NA,NA,0.865443652117383,0.839406247477373,0.106796116504854,0.0674271287841435,0.443972056082248,-0.0296953516988414,0.4453125,0.2734375,0.171875,1,1,5,5,5,1,5,1,1,1,1,1,1,2,5,1,1,4,1,1,1,5,5,5,3,5,1,3,5,3,1,2,5,1,1,1,5,1,1,1,3,2,1,1,3.9,10,36,56,1.004353939,1.030465466,1.033351052,1.089209759,3.668509597,2.956653356,4.777622756,1.878036402,1.19866587,4.878898659,3.094907586,2.175317915,4.611809002,1.127083479,1.240610486,2.521731041,1.07786558,1,1.065950591,4.782175653,1.007762937,0.998079243
"57",5,4,4,5,4,5,5,5,5,4,3,1,5,5,5,1,4.125,3.6,5,4.5,4.66666666666667,"72.189.106.155",4,3,3,21,3,1,1,21,0,1,1,3,2,1,1,0,2,2,2,0,0,3,3,10,1,2,1,4,2,1,1,2,5,2,100,4,2,5,2,1,4,1,1,2,2,1,26,1,2,5,NA,115,1,2,2,1,10.5666666666667,23.2269278097878,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0.567300444974745,1,0.994365674076519,0.818181818181818,0.84601599059335,1,0.994365674076519,1,0.366666666666667,1,0.0333333333333333,1,0.366666666666667,1,0.3,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,0.808333333333333,0.366666666666667,0.0333333333333333,0.366666666666667,0.3,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.616666666666667,0.287878787878788,0.18201075525612,-1.26086956521739,0.518920381500823,0.404255319148936,0.154109294293947,0.388888888888889,0.222211758324114,0.00574712643678161,0.00566625143080657,0.00574712643678161,0.00566625143080657,0.00578034682080925,0.00485482547267591,0.00578034682080925,0.00485482547267591,0.150623444342205,-0.0195989528481996,0.609375,0.140625,0.46875,0,1,5,4,4,1,5,1,1,1,4,1,1,5,5,1,3,5,1,1,1,5,1,5,5,5,1,4,4,4,1,5,5,1,1,1,5,1,1,1,1,4,1,1,4.8,34,22,56,1.004353939,1.030465466,1.033351052,1.089209759,4.209369597,3.876553356,4.543802756,1.188076402,1.19866587,4.435868659,3.168287586,3.433797915,4.665639002,1.143493479,1.350150486,3.012931041,1.13316558,1,1.065950591,4.356985653,1.007762937,0.998079243
"58",4,4,4,5,5,5,5,3,4,4,4,2,5,5,1,0,3.75,3.4,3.66666666666667,4.25,5,"72.80.116.19",1,1,1,14,1,1,1,NA,0,1,2,2,2,1,1,-0.66,1,2,2,0,0,4,6,15,1,2,1,9,1,2,1,1,2,2,90,2,1,0,2,1,3,1,1,2,2,2,31,1,2,1,NA,115,1,4,4,1,17.5166666666667,18.0113467823282,0,1,1,1,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.994365674076519,1.31578947368421,0.926699064008951,1,0.994365674076519,1,0.9700701154458,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.833333333333333,1,0.833333333333333,1,0.633333333333333,1,0.833333333333333,0.9375,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.833333333333333,0.833333333333333,0.633333333333333,0.833333333333333,0.875,0.00574712643678161,0.00566625143080657,0.00578034682080925,0.00485482547267591,0.00578034682080925,0.00485482547267591,0.00574712643678161,0.00566625143080657,0.0333333333333333,0.0308533208864445,0.0333333333333333,0.0308533208864445,0.106796116504854,0.0674271287841435,0.0344827586206897,0.0263880962570395,0.0220705025776296,0.028875061038424,0.8515625,0.46875,0.3828125,0,1,1,1,1,4,1,4,3,3,2,2,2,1,1,1,1,1,2,1,3,1,2,1,1,1,3,1,1,1,3,1,1,1,2,4,1,2,4,1,1,1,2,2.1,1,14,30,39,1.657383939,2.405305466,1.896371052,2.689019759,1.072399597,1.212623356,1.265082756,1.492476402,2.33664587,1.301578659,1.214287586,1.160427915,1.177839002,1.410873479,3.572530486,1.401391041,2.68192558,4,2.988360591,1.257855653,1.438612937,1.662029243
"59",4,5,5,5,4,5,5,5,5,5,5,1,5,5,5,1,4.375,4.2,5,4.75,4.66666666666667,"73.119.239.216",1,5,3,13,6,1,1,13,5,1,3,2,1,1,1,-1,1,2,2,0,0,3,6,15,1,2,1,7,3,1,1,1,5,1,100,3,1,0,2,1,5,1,2,2,2,2,35,2,1,1,20,100,1,6,6,1,8.05,20.1973285302503,0,1,1,1,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.942286581535894,1,0.926699064008951,1,0.926699064008951,1,0.926699064008951,1,0.7,1,0.7,1,0.633333333333333,1,0.633333333333333,1,0.633333333333333,1,0.633333333333333,1,0.633333333333333,1,0.633333333333333,0.825,0.7,0.7,0.633333333333333,0.633333333333333,0.633333333333333,0.633333333333333,0.633333333333333,0.633333333333333,0.65,0.0714285714285714,0.0612482652252517,0.0769230769230769,0.0522740281413674,0.106796116504854,0.0674271287841435,0.0964912280701754,0.0790989640951454,0.0964912280701754,0.0790989640951454,0.0964912280701754,0.0790989640951454,0.106796116504854,0.0674271287841435,0.106796116504854,0.0674271287841435,0.0691375715005607,0.0947767102595922,0.640625,0.328125,0.3125,0,1,3,3,4,1,4,1,1,1,2,1,1,4,4,1,1,3,1,1,1,2,2,4,2,1,1,2,4,1,1,2,2,1,1,1,3,1,1,1,1,2,1,1,2.9,24,33,54,1.004353939,0.996465466,1.033351052,1.091129759,2.476559597,1.900863356,3.536282756,1.064836402,1.23604587,3.973278659,1.127727586,1.769567915,2.303819002,1.132553479,1.764250486,1.895731041,1.10043558,1,1.065950591,3.497025653,1.007762937,0.998079243
"60",4,4,1,5,1,5,5,1,2,1,1,1,1,1,1,3,2.3125,1.2,1,3.5,3.66666666666667,"73.230.121.97",1,5,6,15,6,1,1,15,1,1,3,2,2,2,2,0.66,2,2,2,0,0,5,0,1,5,2,2,1,1,2,2,3,4,2,21,2,1,2,2,1,8,1,1,2,2,1,59,4,2,5,NA,175,2,1,1,1,18.9666666666667,23.7340038723287,0,0,1,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.08,0.9700701154458,1,0.95668235415892,0.931034482758621,0.994365674076519,1,0.9700701154458,1,0.9,1,0.833333333333333,1,0.966666666666667,1,0.9,1,0.766666666666667,1,0.833333333333333,1,0.766666666666667,1,0.833333333333333,0.925,0.9,0.833333333333333,0.966666666666667,0.9,0.766666666666667,0.833333333333333,0.766666666666667,0.833333333333333,0.85,0.0185185185185185,0.0177151706893666,0.0344827586206897,0.0263880962570395,0.00578034682080925,0.00485482547267591,0.0185185185185185,0.0177151706893666,0.0507246376811594,0.0452790266829615,0.0333333333333333,0.0308533208864445,0.0534351145038168,0.0386871865232354,0.0344827586206897,0.0263880962570395,0.0259851116822662,0.0311594983271919,0.828125,0.4375,0.390625,0,2,4,4,4,1,4,1,1,1,1,1,1,3,3,1,1,4,1,1,1,2,4,4,2,1,1,2,3,3,1,4,4,1,1,1,4,1,1,1,1,1,1,1,3.3,22,30,42,1.004353939,0.999525466,1.033351052,1.091129759,3.117319597,1.919503356,3.902022756,1.064836402,1.23604587,3.176508659,1.143487586,1.409337915,3.702709002,1.760773479,1.885390486,2.083181041,1.08714558,1,1.081340591,3.822645653,1.012622937,0.998079243
"61",5,5,3,2,2,4,2,2,2,2,1,1,5,5,1,1,2.6875,1.6,3.66666666666667,3.75,2.66666666666667,"73.249.173.156",1,1,2,15,5,2,1,NA,3,1,2,3,2,1,2,-0.33,1,2,1,0,0,4,0,3,1,2,1,1,4,1,1,1,2,2,89,3,2,3,2,2,2,1,2,2,2,1,37,2,1,5,18,260,1,4,4,1,18.2666666666667,35.261948610317,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.926699064008951,NA,NA,1.42105263157895,0.926699064008951,NA,NA,1,0.633333333333333,1,0.633333333333333,1,0.633333333333333,1,0.9,1,0.633333333333333,0,3.33333333333333e-05,0,0.000333333333333333,1,0.633333333333333,0.629189583333333,0.633333333333333,0.633333333333333,0.633333333333333,0.9,0.633333333333333,NA,NA,0.633333333333333,NA,0.0964912280701754,0.0790989640951454,0.106796116504854,0.0674271287841435,0.106796116504854,0.0674271287841435,0.0185185185185185,0.0177151706893666,0.0964912280701754,0.0790989640951454,NA,NA,NA,NA,0.106796116504854,0.0674271287841435,0.063032414205348,0.0886482206955721,0.6484375,0.34375,0.3046875,1,1,3,3,3,1,4,1,1,1,4,2,1,1,4,1,1,2,1,1,1,2,4,3,3,1,1,1,3,1,2,2,4,1,1,1,3,3,2,1,1,1,1,1.1,2.3,24,28,52,1.199273939,1.022075466,1.095161052,1.091129759,2.127389597,2.077033356,3.044202756,1.064836402,2.58838587,3.499988659,1.078787586,1.579707915,3.682679002,1.143493479,2.022820486,1.860991041,1.51305558,1,1.484980591,3.476485653,1.034532937,1.036439243
"62",4,5,5,4,3,5,3,5,5,5,5,4,5,5,5,0,4.25,4.8,5,4.5,3.66666666666667,"73.66.205.101",1,1,1,15,6,2,2,NA,0,1,3,2,2,2,2,-0.66,1,2,2,0,0,4,6,12,1,2,1,8,9,1,1,1,4,1,98,3,1,0,2,1,1,1,2,2,2,1,49,1,1,1,33,175,1,4,4,1,18.3833333333333,30.0383486509161,1,1,1,1,3,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.76,0.9700701154458,0.913043478260869,0.95668235415892,1.0952380952381,0.942286581535894,1.0952380952381,0.942286581535894,1,0.633333333333333,1,0.833333333333333,1,0.7,1,0.766666666666667,1,0.7,1,0.766666666666667,1,0.766666666666667,1,0.7,0.866666666666667,0.633333333333333,0.833333333333333,0.7,0.766666666666667,0.7,0.766666666666667,0.766666666666667,0.7,0.733333333333333,0.0964912280701754,0.0790989640951454,0.0344827586206897,0.0263880962570395,0.0769230769230769,0.0522740281413674,0.0507246376811594,0.0452790266829615,0.0714285714285714,0.0612482652252517,0.0507246376811594,0.0452790266829615,0.0534351145038168,0.0386871865232354,0.0769230769230769,0.0522740281413674,0.0500660777186662,0.0638916377289657,0.71875,0.359375,0.359375,0,2,4,4,4,2,4,1,1,1,1,1,1,4,3,1,2,4,1,1,1,4,1,4,4,3,1,2,3,2,2,3,3,1,1,1,4,1,2,1,1,3,1,1,3.7,30,29,44,1.005403939,1.042135466,1.095161052,1.091129759,3.200659597,3.111553356,3.877482756,1.126456402,1.23604587,3.176508659,2.163707586,2.713927915,3.132459002,1.760773479,1.928820486,2.463751041,1.32360558,2,1.537510591,3.822645653,1.039392937,1.036439243
"63",4,5,4,5,4,5,5,4,4,4,4,4,5,5,5,1,4.25,4,5,4.5,4.66666666666667,"73.92.5.208",2,5,2,18,6,1,2,16,0,1,2,2,2,2,1,-0.33,1,1,1,1,0,3,3,5,1,2,2,7,9,1,1,3,1,1,3,2,2,2,1,1,1,1,1,2,2,1,35,2,1,1,30,130,1,4,4,1,12.7,23.0282113373499,0,1,1,1,3,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.07407407407407,0.98259319385269,1,0.9700701154458,1,0.9700701154458,0.925925925925926,0.98259319385269,1,0.966666666666667,1,0.9,1,0.833333333333333,1,0.833333333333333,1,0.833333333333333,1,0.833333333333333,1,0.833333333333333,1,0.9,0.933333333333333,0.966666666666667,0.9,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.9,0.866666666666667,0.00574712643678161,0.00566625143080657,0.0188679245283019,0.0151653465554913,0.0344827586206897,0.0263880962570395,0.0333333333333333,0.0308533208864445,0.0333333333333333,0.0308533208864445,0.0333333333333333,0.0308533208864445,0.0344827586206897,0.0263880962570395,0.0188679245283019,0.0151653465554913,0.0226666374644002,0.0265560615918456,0.84375,0.4296875,0.4140625,0,1,3,4,3,1,4,1,1,1,1,1,1,3,4,1,1,2,1,1,1,2,1,3,1,1,1,1,4,2,1,1,4,1,1,1,2,1,1,1,1,1,1,1,2.1,18,30,53,1.004353939,0.996465466,1.033351052,1.091129759,2.289199597,1.462053356,2.750132756,1.064836402,1.23604587,3.943018659,1.078787586,1.138317915,3.612079002,1.127083479,1.744460486,1.740701041,1.08099558,1,1.065950591,3.901675653,1.007762937,0.998079243
"64",5,4,3,4,1,4,2,1,1,1,1,1,1,1,1,0,1.9375,1,1,4,2.33333333333333,"75.132.129.135",1,1,1,18,5,1,1,NA,0,2,2,3,2,1,1,0,NA,NA,2,0,0,5,0,0,2,2,2,2,7,1,1,2,2,2,78,3,1,0,1,1,1,1,1,2,2,2,22,1,2,5,NA,120,1,1,1,1,8.5,21.256810465246,0,1,1,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.08695652173913,0.95668235415892,1.22222222222222,0.818188823000027,0.789473684210526,0.926699064008951,1,0.942286581535894,1,0.833333333333333,1,0.766666666666667,1,0.633333333333333,1,0.5,1,0.366666666666667,1,0.7,1,0.3,1,0.7,0.8,0.833333333333333,0.766666666666667,0.633333333333333,0.5,0.366666666666667,0.7,0.3,0.7,0.6,0.0333333333333333,0.0308533208864445,0.0534351145038168,0.0386871865232354,0.106796116504854,0.0674271287841435,0.166666666666667,0.122462048309373,0.287878787878788,0.18201075525612,0.0714285714285714,0.0612482652252517,0.636363636363636,0.18767321898012,0.0769230769230769,0.0522740281413674,0.0928294940132569,0.179103162950343,0.59375,0.3359375,0.2578125,0,1,5,3,4,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2.3,16,28,44,1.004353939,0.996465466,1.033351052,1.096889759,1.607299597,1.212623356,3.255842756,2.099776402,1.34818587,3.891958659,1.078787586,1.080177915,1.258639002,1.127083479,2.100770486,1.486561041,1.08552558,1,1.065950591,2.306565653,1.007762937,0.998079243
"65",5,5,5,4,3,4,3,1,4,4,4,2,3,5,2,0,3.375,3,3.33333333333333,4.75,3.33333333333333,"75.174.38.100",1,1,2,26,5,1,1,NA,0,1,2,3,2,1,2,0.33,1,2,1,0,0,3,6,10,1,2,1,6,6,1,1,3,4,2,100,2,2,0,3,1,3,1,1,2,2,2,39,2,1,4,20,195,1,4,4,1,14.1,28.7961470692948,0,1,1,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.07407407407407,0.98259319385269,1.08695652173913,0.95668235415892,1,0.98259319385269,0.925925925925926,0.98259319385269,1,0.966666666666667,1,0.9,1,0.9,1,0.9,1,0.833333333333333,1,0.833333333333333,1,0.766666666666667,1,0.9,0.9375,0.966666666666667,0.9,0.9,0.9,0.833333333333333,0.833333333333333,0.766666666666667,0.9,0.875,0.00574712643678161,0.00566625143080657,0.0188679245283019,0.0151653465554913,0.0188679245283019,0.0151653465554913,0.0185185185185185,0.0177151706893666,0.0333333333333333,0.0308533208864445,0.0333333333333333,0.0308533208864445,0.0534351145038168,0.0386871865232354,0.0188679245283019,0.0151653465554913,0.0211589112603464,0.0251213999638362,0.8515625,0.4453125,0.40625,0,3,4,4,4,1,4,1,1,1,2,1,1,3,3,1,2,4,1,1,1,3,2,4,3,3,1,3,4,3,1,4,4,1,1,1,4,1,1,1,1,3,1,1,3.6,26,28,47,1.004353939,1.019585466,1.033351052,1.091129759,3.402199597,2.665863356,3.902022756,1.126456402,1.23604587,3.619538659,2.228407586,2.472187915,3.754529002,2.399933479,1.748190486,2.417671041,1.10658558,1,1.096730591,3.843185653,1.017482937,0.998079243
"66",5,4,5,5,5,4,4,3,3,4,1,1,5,5,1,0,3.4375,2.4,3.66666666666667,4.75,4.33333333333333,"75.90.118.194",3,5,1,0,6,1,2,14,NA,1,2,2,2,2,2,0.66,1,2,1,0,0,2,2,6,1,2,2,2,2,1,1,4,2,2,95,3,1,5,2,1,1,1,1,2,2,2,60,2,1,4,28,165,2,1,2,1,13.95,23.0125740949756,0,1,1,1,3,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.98259319385269,0.925925925925926,0.98259319385269,1,0.98259319385269,1,0.98259319385269,1,0.9,1,0.9,1,0.9,1,0.9,1,0.833333333333333,1,0.9,1,0.9,1,0.9,0.945833333333333,0.9,0.9,0.9,0.9,0.833333333333333,0.9,0.9,0.9,0.891666666666667,0.0185185185185185,0.0177151706893666,0.0188679245283019,0.0151653465554913,0.0188679245283019,0.0151653465554913,0.0185185185185185,0.0177151706893666,0.0333333333333333,0.0308533208864445,0.0185185185185185,0.0177151706893666,0.0188679245283019,0.0151653465554913,0.0188679245283019,0.0151653465554913,0.0180825273970637,0.0205450733752621,0.8671875,0.4375,0.4296875,0,2,4,3,5,1,5,1,1,1,1,1,1,5,4,1,1,4,1,1,1,3,1,5,3,1,1,1,4,1,2,3,4,1,1,1,4,1,1,1,1,3,1,1,3.7,22,31,49,1.005403939,0.999525466,1.095161052,1.089209759,2.709589597,2.545623356,4.439802756,1.064836402,1.19866587,4.059548659,1.167867586,2.424457915,3.836999002,1.760773479,1.622390486,2.247611041,1.17934558,1,1.089970591,3.893845653,1.012622937,0.998079243
